tips,lem_words,lem_tags,word_tags,lng,lat,polarity_pred
"There is lots of seating at this Starbucks, the staff are friendly and the atmosphere is relaxed. There are charging ports so it's the perfect place to spend an afternoon working.",be lot seating starbucks staff be friendly atmosphere be relaxed be charge port perfect place spend afternoon working,VB NN NN NN NN VB JJ NN VB JJ VB VB NN JJ NN VB NN NN,"[be/VB, lot/NN, seating/NN, starbucks/NN, staff/NN, be/VB, friendly/JJ, atmosphere/NN, be/VB, relaxed/JJ, be/VB, charge/VB, port/NN, perfect/JJ, place/NN, spend/VB, afternoon/NN, working/NN]",51.558689,-0.281994,2
"Great Place , nice staff , swordfish and scallops superb . Wine and Vintage Port delicious .. Dessert delice",great place nice staff swordfish scallop superb wine vintage port delicious dessert delice,JJ NN JJ NN NN NN JJ NN JJ NN JJ NN NN,"[great/JJ, place/NN, nice/JJ, staff/NN, swordfish/NN, scallop/NN, superb/JJ, wine/NN, vintage/JJ, port/NN, delicious/JJ, dessert/NN, delice/NN]",51.47219,-0.202918,2
"Had an amazing evening here, excellent wine and port selection, good food, exceptional service. But, best to visit in summer (cool balcony seats)",have amazing evening here excellent wine port selection good food exceptional service best visit summer cool balcony seat,VB JJ NN RB JJ NN JJ NN JJ NN JJ NN RB VB NN JJ NN NN,"[have/VB, amazing/JJ, evening/NN, here/RB, excellent/JJ, wine/NN, port/JJ, selection/NN, good/JJ, food/NN, exceptional/JJ, service/NN, best/RB, visit/VB, summer/NN, cool/JJ, balcony/NN, seat/NN]",51.4552337768,-0.303318170983,2
Your first port of call if you fancy out-of-this world frames!! Been an addict for 3 years already ..  ed,first port call fancy out world frame be addict year already ed,JJ NN NN VB RB NN NN VB NN NN RB VB,"[first/JJ, port/NN, call/NN, fancy/VB, out/RB, world/NN, frame/NN, be/VB, addict/NN, year/NN, already/RB, ed/VB]",51.5179766108,-0.203772783279,2
Watch Port Vale hammer the Bees!,watch port vale hammer bee,NN NN JJ NN NN,"[watch/NN, port/NN, vale/JJ, hammer/NN, bee/NN]",51.6461994662,-0.191745758057,2
Rodney is the man.,rodney be man,NN VB NN,"[rodney/NN, be/VB, man/NN]",51.5031647772,0.0506221556187,2
"Good prices, upgraded me from an Astra to a nice DS5 & happy to rent to <1 year drivers (& Aussie P platers). Thanks guys!",good price upgrade astra nice happy rent year driver aussie plater thank guy,JJ NN VB JJ JJ JJ VB NN NN JJ NN NN NN,"[good/JJ, price/NN, upgrade/VB, astra/JJ, nice/JJ, happy/JJ, rent/VB, year/NN, driver/NN, aussie/JJ, plater/NN, thank/NN, guy/NN]",51.562867212,0.0928299053703,2
Inside the main hall between N2 and N3,main hall,JJ NN,"[main/JJ, hall/NN]",51.5093034931,0.0294539621454,2
If you try to pick up before 8 they have to charge you extra,try pick have charge extra,VB VB VB VB JJ,"[try/VB, pick/VB, have/VB, charge/VB, extra/JJ]",51.4583047099,-0.00158652663231,2
Congratulations to Sixt for being short-listed for the Holiday Extras Customers’ Awards 2012 in the Best Car Hire Company Category.,congratulation sixt be short listed holiday extra customer award best car hire company category,NN VB VB JJ NN NN NN NN NN JJ NN NN NN NN,"[congratulation/NN, sixt/VB, be/VB, short/JJ, listed/NN, holiday/NN, extra/NN, customer/NN, award/NN, best/JJ, car/NN, hire/NN, company/NN, category/NN]",51.5364273634,-0.0232400865053,2
"This is a very exclusive place, you cannot get in unless you're on the list and there are only 3, maybe 4, on the list. Beautiful views!",be very exclusive place get re list be only maybe list beautiful view,VB RB JJ NN VB NN NN VB RB RB NN JJ NN,"[be/VB, very/RB, exclusive/JJ, place/NN, get/VB, re/NN, list/NN, be/VB, only/RB, maybe/RB, list/NN, beautiful/JJ, view/NN]",51.5071040373,0.0719917784255,2
Stuck in a timewarp. And not in a good way.,stick timewarp not good way,VB NN RB JJ NN,"[stick/VB, timewarp/NN, not/RB, good/JJ, way/NN]",51.4923398441,0.272151797725,2
The road its on is Harrington way.,road be harrington way,NN VB JJ NN,"[road/NN, be/VB, harrington/JJ, way/NN]",51.4943635093,0.0427569967041,2
"The Charlton House Mulberry, one of the Great Trees of London, was planted in 1601. Enter the park from Charlton Road, and the tree is on the left, ten yards from the entrance, behind a toilet block.",charlton house mulberry great tree london be plant enter park charlton road tree be left yard entrance toilet block,NN NN NN JJ NN NN VB VB NN NN JJ NN NN VB JJ NN NN NN NN,"[charlton/NN, house/NN, mulberry/NN, great/JJ, tree/NN, london/NN, be/VB, plant/VB, enter/NN, park/NN, charlton/JJ, road/NN, tree/NN, be/VB, left/JJ, yard/NN, entrance/NN, toilet/NN, block/NN]",51.4793976032,0.0383523789648,2
"Great little addition to Roman Road. Good selection of primarily Italian wines, with a few other old world styles. Also has some great nibbles and a small selection of local beers ( kernel, etc.)",great little addition roman road good selection primarily italian wine few other old world style also have great nibble small selection local beer kernel etc,JJ JJ NN VB NN JJ NN RB JJ NN JJ JJ JJ NN NN RB VB JJ NN JJ NN JJ NN NN NN,"[great/JJ, little/JJ, addition/NN, roman/VB, road/NN, good/JJ, selection/NN, primarily/RB, italian/JJ, wine/NN, few/JJ, other/JJ, old/JJ, world/NN, style/NN, also/RB, have/VB, great/JJ, nibble/NN, small/JJ, selection/NN, local/JJ, beer/NN, kernel/NN, etc/NN]",51.5326076006,-0.0311132297432,2
"On this historic open space on the London road to Dover, John Ball addressed the revolting peasants in 1381 with the words, ‘When Adam delved and Eve span, who then was the gentleman?’",historic open space london road dover john ball address revolting peasant word adam delve eve span then be gentleman,JJ JJ NN NN NN VB NN NN VB JJ NN NN VB VB NN NN RB VB NN,"[historic/JJ, open/JJ, space/NN, london/NN, road/NN, dover/VB, john/NN, ball/NN, address/VB, revolting/JJ, peasant/NN, word/NN, adam/VB, delve/VB, eve/NN, span/NN, then/RB, be/VB, gentleman/NN]",51.4689801875,0.00776767730713,2
Impossible to find from the main road. Look for signs for the gallery just beside the church (between church and bus stop) and turn in.,impossible find main road look sign gallery just church church bus stop turn,JJ VB JJ NN NN NN NN RB NN NN NN NN NN,"[impossible/JJ, find/VB, main/JJ, road/NN, look/NN, sign/NN, gallery/NN, just/RB, church/NN, church/NN, bus/NN, stop/NN, turn/NN]",51.5290326145,-0.0178915234045,2
Great of road biking,great road biking,JJ NN NN,"[great/JJ, road/NN, biking/NN]",51.5583965425,0.0282382965088,2
Try the Indian down the road. Opposite the petrol station.,try indian road petrol station,VB JJ NN NN NN,"[try/VB, indian/JJ, road/NN, petrol/NN, station/NN]",51.4770823435,0.267698286678,2
Much better than the spots on kingsland road.,much better spot road,RB JJ NN NN,"[much/RB, better/JJ, spot/NN, road/NN]",51.4962243039,-0.0411844776546,2
Best coffee on Roman Road,best coffee roman road,JJ NN NN NN,"[best/JJ, coffee/NN, roman/NN, road/NN]",51.5314604438,-0.0376371526698,2
The doctors always have time to talk with you. The reception staff are very friendly and helpful.,doctor always have time talk reception staff be very friendly helpful,NN RB VB NN VB NN NN VB RB JJ JJ,"[doctor/NN, always/RB, have/VB, time/NN, talk/VB, reception/NN, staff/NN, be/VB, very/RB, friendly/JJ, helpful/JJ]",51.4623791583,0.00942504566569,2
"Canal on the bow road side of Victoria park, lovely setting looking down the canal during autumn",canal bow road side victoria park lovely setting look canal autumn,NN NN NN NN JJ NN JJ NN VB NN NN,"[canal/NN, bow/NN, road/NN, side/NN, victoria/JJ, park/NN, lovely/JJ, setting/NN, look/VB, canal/NN, autumn/NN]",51.5368063414,-0.0371217727661,2
"New focus from Guy Awford on the upstairs restaurant (used to run Inside which was down the road, and also runs Hand Made Food in Blackheath). Downstairs food good too",new focus guy awford upstairs restaurant used run be road also run hand make food blackheath downstairs food good too,JJ NN NN VB JJ NN VB VB VB NN RB VB NN VB NN JJ NN NN JJ RB,"[new/JJ, focus/NN, guy/NN, awford/VB, upstairs/JJ, restaurant/NN, used/VB, run/VB, be/VB, road/NN, also/RB, run/VB, hand/NN, make/VB, food/NN, blackheath/JJ, downstairs/NN, food/NN, good/JJ, too/RB]",51.4744059699,-0.0149608137813,2
Good for the blockbusters. Anything else go to Picturehouse over the road.,good blockbuster anything else go picturehouse road,JJ NN NN RB VB VB NN,"[good/JJ, blockbuster/NN, anything/NN, else/RB, go/VB, picturehouse/VB, road/NN]",51.5435255028,-0.00651244155507,2
Lovely hotel very close to the 02 so perfect for if your catching something there. Also just up the road is a great pub called The Pilot! :-),lovely hotel very close so perfect catch something also just road be great pub call pilot,JJ NN RB RB RB JJ VB NN RB RB NN VB JJ NN VB NN,"[lovely/JJ, hotel/NN, very/RB, close/RB, so/RB, perfect/JJ, catch/VB, something/NN, also/RB, just/RB, road/NN, be/VB, great/JJ, pub/NN, call/VB, pilot/NN]",51.4921254798,0.00926078354819,2
Had the Roast beef.. asked for it pink. I've had pinker and more tender leather shoes. The Northbrook down the road has better food,have roast beef ask pink ve have pinker more tender leather shoe northbrook road have better food,VB NN NN VB JJ NN VB NN JJ NN NN NN NN NN VB JJ NN,"[have/VB, roast/NN, beef/NN, ask/VB, pink/JJ, ve/NN, have/VB, pinker/NN, more/JJ, tender/NN, leather/NN, shoe/NN, northbrook/NN, road/NN, have/VB, better/JJ, food/NN]",51.4530797599,-0.000357694213527,2
"The place is overlooked. It is on the busy road but it is cozy, trendy and quiet. Breakfast selection is amazing and tastes good, from full English breakfast to vegetarian options. Wifi is available.",place be overlooked be busy road be cozy trendy quiet breakfast selection be amazing taste good full english breakfast vegetarian option wifi be available,NN VB JJ VB JJ NN VB JJ JJ JJ NN NN VB JJ VB JJ JJ NN NN JJ NN NN VB JJ,"[place/NN, be/VB, overlooked/JJ, be/VB, busy/JJ, road/NN, be/VB, cozy/JJ, trendy/JJ, quiet/JJ, breakfast/NN, selection/NN, be/VB, amazing/JJ, taste/VB, good/JJ, full/JJ, english/NN, breakfast/NN, vegetarian/JJ, option/NN, wifi/NN, be/VB, available/JJ]",51.5132011371,-0.0429813436866,2
this is a great pub has an outside seating area for all the smokers. caters for kids too. food an drink deals from £5.  Turn left out of ilford station cross over the road and walk for about five mins,be great pub have outside seating area smoker cater kid too food drink deal turn left ilford station cross road walk about mins,VB JJ NN VB JJ NN NN NN VB NN RB NN NN NN NN VB NN NN NN NN NN RB NN,"[be/VB, great/JJ, pub/NN, have/VB, outside/JJ, seating/NN, area/NN, smoker/NN, cater/VB, kid/NN, too/RB, food/NN, drink/NN, deal/NN, turn/NN, left/VB, ilford/NN, station/NN, cross/NN, road/NN, walk/NN, about/RB, mins/NN]",51.5618263895,0.0687866376881,2
London's biggest and best music venue ... 10 minutes down the road from us is also a bonus,london biggest best music venue minute road be also bonus,NN JJ VB NN NN NN NN VB RB NN,"[london/NN, biggest/JJ, best/VB, music/NN, venue/NN, minute/NN, road/NN, be/VB, also/RB, bonus/NN]",51.5029737935,0.00409617445395,2
fairly chilled pub round the back of Chatsworth Road - formally known as The Eclipse,fairly chill pub round back chatsworth road formally know eclipse,RB VB NN NN NN JJ NN RB VB VB,"[fairly/RB, chill/VB, pub/NN, round/NN, back/NN, chatsworth/JJ, road/NN, formally/RB, know/VB, eclipse/VB]",51.5535298808,-0.0469830051351,2
"The club was formed by merger in 1992 but descends from amateur clubs which date back to 1881. Victoria Road’s attendance record of 7,200 was set when Dagenham hosted Reading in the 1967 FA Cup.",club be form merger descend amateur club date back victorium road attendance record be set dagenham host read fa cup,NN VB VB NN VB NN NN NN RB NN NN NN NN VB VB VB VB VB JJ NN,"[club/NN, be/VB, form/VB, merger/NN, descend/VB, amateur/NN, club/NN, date/NN, back/RB, victorium/NN, road/NN, attendance/NN, record/NN, be/VB, set/VB, dagenham/VB, host/VB, read/VB, fa/JJ, cup/NN]",51.5474733172,0.160230822919,2
"If you love Meantime and you hate tourists then this is the Greenwich pub for you. Tucked away up a Greenwich side road, this cosy pub has great food, and better beer.",love meantime hate tourist then be greenwich pub tuck away greenwich side road cosy pub have great food better beer,VB NN VB NN RB VB JJ NN VB RB JJ NN NN JJ NN VB JJ NN JJ NN,"[love/VB, meantime/NN, hate/VB, tourist/NN, then/RB, be/VB, greenwich/JJ, pub/NN, tuck/VB, away/RB, greenwich/JJ, side/NN, road/NN, cosy/JJ, pub/NN, have/VB, great/JJ, food/NN, better/JJ, beer/NN]",51.4765870028,-0.00984179711485,2
"Fantastic fruit, and veg! Much cheaper than Sainsbury's just up the road!",fantastic fruit veg much cheaper sainsbury just road,JJ NN NN RB JJ NN RB NN,"[fantastic/JJ, fruit/NN, veg/NN, much/RB, cheaper/JJ, sainsbury/NN, just/RB, road/NN]",51.593456,0.02500154,2
"My favourite place in the East End. Great food, awesome staff, a good pint and the crowd is always chilled and friendly. An absolute gem hidden down a quiet suburban road.",favourite place east end great food awesome staff good pint crowd be always chill friendly absolute gem hide quiet suburban road,JJ NN JJ NN JJ NN JJ NN JJ NN NN VB RB VB JJ JJ NN VB JJ JJ NN,"[favourite/JJ, place/NN, east/JJ, end/NN, great/JJ, food/NN, awesome/JJ, staff/NN, good/JJ, pint/NN, crowd/NN, be/VB, always/RB, chill/VB, friendly/JJ, absolute/JJ, gem/NN, hide/VB, quiet/JJ, suburban/JJ, road/NN]",51.5279079433,-0.0309351400684,2
Lovely coffee on the sunny side of the road. Best Belgian Earl Grey chocolate in stock!,lovely coffee sunny side road best belgian earl grey chocolate stock,JJ NN JJ NN NN RB JJ NN JJ NN NN,"[lovely/JJ, coffee/NN, sunny/JJ, side/NN, road/NN, best/RB, belgian/JJ, earl/NN, grey/JJ, chocolate/NN, stock/NN]",51.5533305066,-0.0446996102251,2
A far superior experience to Tesco over the road.  Quieter.  Better stocked.  Nicer staff.,far superior experience tesco road quieter better stock nicer staff,RB JJ NN VB NN JJ RB VB JJ NN,"[far/RB, superior/JJ, experience/NN, tesco/VB, road/NN, quieter/JJ, better/RB, stock/VB, nicer/JJ, staff/NN]",51.5218547583,0.0666485192232,2
Rail replacement buses depart from TfL Bus Stops A & B on the corner of Wennington Road near the Post Office.,rail replacement bus depart tfl bus stop corner wennington road post office,NN NN NN VB JJ NN VB NN JJ NN NN NN,"[rail/NN, replacement/NN, bus/NN, depart/VB, tfl/JJ, bus/NN, stop/VB, corner/NN, wennington/JJ, road/NN, post/NN, office/NN]",51.5167156434,0.19076116873,2
Owner can be a bit mardy and they don't make anything on-site. Try Amandine down the road instead.,owner be bit mardy don make anything site try amandine road instead,NN VB NN JJ VB VB NN NN VB RB NN RB,"[owner/NN, be/VB, bit/NN, mardy/JJ, don/VB, make/VB, anything/NN, site/NN, try/VB, amandine/RB, road/NN, instead/RB]",51.5380170787,-0.044778888599,2
Taxi Rank at Montfitchet Road side of Westfields. Near Marks & Spencers,taxi rank montfitchet road side westfield mark spencer,NN NN JJ NN NN NN NN NN,"[taxi/NN, rank/NN, montfitchet/JJ, road/NN, side/NN, westfield/NN, mark/NN, spencer/NN]",51.5430844042,-0.00547269156777,2
I thought this place was amazing until I tries noodle time across the road in Greenwich. That's the same price and 100% better service and respect to patrons!,think place be amazing try noodle time road greenwich same price better service respect patron,VB NN VB JJ VB JJ NN NN JJ JJ NN JJ NN NN NN,"[think/VB, place/NN, be/VB, amazing/JJ, try/VB, noodle/JJ, time/NN, road/NN, greenwich/JJ, same/JJ, price/NN, better/JJ, service/NN, respect/NN, patron/NN]",51.4814443916,-0.0100853525116,2
Workers cafe just down the road beside the Buddhist centre is great value for money. Always seats available !,worker cafe just road buddhist centre be great value money always seat available,NN NN RB NN JJ NN VB JJ NN NN RB NN JJ,"[worker/NN, cafe/NN, just/RB, road/NN, buddhist/JJ, centre/NN, be/VB, great/JJ, value/NN, money/NN, always/RB, seat/NN, available/JJ]",51.5292079416,-0.0466047320613,2
"Best coffee in Wanstead, no need to check out the Starbucks across the road!",best coffee need check starbucks road,JJ NN NN VB NN NN,"[best/JJ, coffee/NN, need/NN, check/VB, starbucks/NN, road/NN]",51.5769536517,0.027297224852,2
Great pub for big groups and small groups alike. There's loads of space outdoors and a bar and BBQ in the garden during summer too. The food was expensive so I wandered down the road for fish & chips.,great pub big group small group alike there load space outdoors bar bbq garden summer too food be expensive wander road fish chip,JJ NN JJ NN JJ NN RB RB NN NN RB NN NN NN NN RB NN VB JJ VB NN NN NN,"[great/JJ, pub/NN, big/JJ, group/NN, small/JJ, group/NN, alike/RB, there/RB, load/NN, space/NN, outdoors/RB, bar/NN, bbq/NN, garden/NN, summer/NN, too/RB, food/NN, be/VB, expensive/JJ, wander/VB, road/NN, fish/NN, chip/NN]",51.5415732188,-0.0379598919565,2
